Keegan Bradley,150,100,125,125, ,150,150,150,80, ,125, ,80,80, ,100, , ,40, ,80,100, ,45,80, , ,40, ,150,150, ,90,200, ,40, ,80,150,66,80, ,150, ,66, , , ,75,40,80,66, ,100,80, ,66,50,,55,50,,,,,70,,25,,50,125,100,100,,100,,50,300,,50,,66,125,40,90,,,150,100,50,,,50,125,66,100,,80,66,,66,70,,50,,,125,80,125,40,150, ,,,
Cameron Champ, , , , , ,200,250,100, , ,100,40, ,80,33, ,33, ,50, , , , ,25,40,80,50, , ,250,500,200, , ,80,110,150,200, , ,200,125,250, ,150,125, , , , ,150,80, , ,50,66,50,35,,28,22,18,28,33,40, ,,,70,,,,,,,,50,,,,,,,,,,,,,200,,,,,,,,,250,,,,,,,,,,, , , ,,,
Beau Hossler, , , , , ,200, ,200,125, , ,150,125,200,150, , ,80,66,18, , , ,50,200,150, ,100, , , ,150, , ,80,125,125,150, , ,175,125,300,125,200,100, ,110, ,125,200,125, , ,125,100,100,100,55,,,,33,40,, ,80,50,40,,160,175,150,,200,,,250,,,30,100,,50,150,66,28,140,80,40,66,,150,,150,100,,,80,66,,100,300,150,,,,,, , , ,,,
Tom Lewis,200, ,250, , ,200, , ,100, , , , , , , , , , , , , , ,80,100, , ,50, , , , , ,300, , , , , , , , ,250, , , , , ,200, , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,1000,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Chris Kirk, , , , , ,200, , ,250, , ,300,250, , ,150, ,80,200, , , , , , , , , , , , , , , , , , , , , , , , , ,225,125, , , ,125,200,200,125, , ,160,150,150,100,66,,35,75,100,28, ,,,50,,175,200,100,66,,,66,250,33,,,,,80,125,75,,125,,66,100,,70,,150,100,,66,,66,125,100,50,50,,,,200,350, ,300, ,,,
Cameron Davis, , , , , ,250, , ,150, , ,125, ,200,125,200, ,300, ,80, , , ,100, , ,150,150, , , ,250, , ,200,275,275,350, ,500, , , ,300,350, , ,200, ,250, , ,150, ,300,250, ,200,175,150,,,66,80,33, ,,,40,,,,,,,,,1000,,,,,,,200,,,,,,,,,,,,,,,150,,200,,,,,,,, , , ,,,
Robby Shelton, , , , , ,250, ,300,300, , ,, ,350,250,200, ,100,250,40, , , ,66,125,100,80,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Uihlein, , , , , ,300, , , , , ,250, ,350, , , ,125, ,40, , , ,90,150, ,80,150, , , ,200, , ,125,125,125,200, ,150,100,150, ,200,200,150, ,110, ,250,400, ,150, ,200, ,150,100,50,,,50,,100,, ,100,55,40,,160,200,175,80,300,,,250,,,,,125,33,200,,55,,150,100,,,125,175,175,,150,100,125,,125,70,40,50,,,,,, ,200, ,,,
Steve Stricker, , , , , ,320, ,300, , ,400,300,300,250,150, , , , , , , , , , , , , , , , , , , , , , , , , ,250, ,300, , , , ,125, ,125, ,200, , , ,150,150, ,,125,,,,,, ,,,,,,,,50,,,50,,22,,,,150,40,,75,,125,,,60,,40,,,66,,,,125,175,,,,,,,,175, ,150, ,,,
Zac Blair, , , , , ,320, ,300,200, , ,250, ,350,250,150, ,125,200,40, , , ,100,200,300,125,150, , , , , , , , , , ,750, , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,175,,,200,,150,125,150,,,200,,,250,,,,,,,,,,,,,400,,350,200,,,,,,,200, , ,,,
Tyler McCumber, , , , , ,330, , ,175, , ,300, ,400,500,300, ,300,250,100, , , ,250, ,300,200,250, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Kramer Hickok, , , , , ,350, , ,300, , ,300, ,250,200,200, ,100,125,40, , , ,90,200, ,125,80, , , ,200, , ,150,200,250,200, ,150, ,150, ,150,175, , ,110, ,250, , ,250, ,500,300, ,300,175,175,,80,125,150,55, ,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Josh Teater, , , , , ,350, , , , , ,300, , ,250, , ,200, ,100, , , ,200, , ,250,250, , , ,150, , ,150,150,250,250, ,200, ,300, ,300,350, , ,275, , , , , , , ,600, ,500,400,400,,300,500,,150, ,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Doug Ghim, , , , , ,440, , , , , ,400, ,350,300,300, ,250, ,80, , , ,90, , ,100,200, , , , , , , , , , , , , ,150, ,300, , , , , , , , , , , ,90, ,200,,,,,,,55, ,,,,,,,,200,,,,,250,,200,250,500,,,,,,,,,1000,,,,,,,,,,,,,,,,,, , , ,,,
Henrik Norlander, , , , , ,450, ,250,125, , ,150, ,250,125,150, ,200,200,80, , , ,200,300,250,150,150, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.J. Henry, , , , , ,500, , , , , , , , , , , ,500, ,200, , , ,500, , ,500,500, , , ,500, , ,300,300,350,500, ,300, ,500, ,350,500, , ,250, , , , ,250, , ,1000, , ,400,400,,300,,,200, ,,,300,,,,,200,,,200,,250,250,250,500,,500,,500,250,500,500,200,600,,500,,,750,,500,500,400,500,500,500,400,,,,,350,200, , ,,,
Chad Campbell, , , , , ,500, , , , , ,500, , , , , ,300, ,100, , , ,400, , ,300, , , , , , , ,500, , , , ,250, , , ,500, , , , , , , , , , , , , , ,,,,150,,,100, ,,,125,,,,,66,,,150,,125,125,150,200,,200,,300,150,400,,250,225,,200,,,300,,250,400,,350,300,200,250,,,,250,150,45, , ,,,
John Senden, , , , , ,500, , , , , ,1000, ,1000,500, , , , ,300, , , ,500, , ,500,500, , , , , , ,500, , , , , , , , ,300,500, , , , ,400, , , , ,500,600, ,500,350,,,,,400,, ,,,350,,,,,,,,250,,400,,,,,,500,500,250,,400,250,300,,,,,,,,,,,,,,,,,,, , , ,,,
Scott McCarron, , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Scott Harrington, , , , , ,500, ,400,300, , ,500,300,250,250,250, ,150,125,40, , , ,100, ,250,100,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keith Clearwater, , , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1500, , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Tom Lehman, , , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, ,300, , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Francesco Molinari,25,33,28,50, , ,150,100, ,150,100, , ,66,33, , , , , ,50, , , , ,25, , , ,66,40, , ,25, , , ,20,33, , ,18,25, , ,14,22, ,28, ,22,33, ,45, , , , ,,,33,,,,,20,,,,22,28,,22,,33,25,,33,10,,22,,60,,,,,66,70,,50,150,,100,66,,125,,80,,70,66,,,,,100,80,50, ,125,100,,,
Kiradech Aphibarnrat,250, ,175,200, , ,300, ,175, ,300,200,200, , , , , , , , , ,150, , , , , , , ,250,125, ,300, , , ,200,200, ,125,90,250,100, , ,200, ,100, ,150, ,66,150,150, ,150,125,,,,,,,,125,,66,,,,,,,200,200,,200,,,33,,150,,100,,,125,,,,100,,80,45,,150,66,,,,,,,,,,,, , , ,,,
Trey Mullinax, , , , , , , , , , , , ,300,500, , , , , , , , , , , , , , , , , , , , ,200,175,200,150, ,125, ,100, ,80,100,125, ,80, ,125,350, ,80, ,150,100,200,350,200,200,,150,,200,100, ,,,100,,,,300,125,,,,,125,80,100,125,250,125,,200,,200,125,80,,,,,,,,,,200,,250,175,,,,,,,100, , ,,,
Martin Kaymer,80,100, ,200, , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , ,100, ,150,110,150, , ,125,200,110, , ,175,150,80, ,125, ,80, ,,,,,,,, ,,,,,,,,,300,,80,200,,,,,150,,,,,125,150,100,100,175,100,,,,,66,100,,,,,,,,,,, , , ,,,
Shawn Stefani, , , , , , , , , , , , , , , , , ,200,150,66, , , ,100, , ,125,150, , , ,150, , ,100,150,250,250, ,150, ,110, ,150,250, , ,175, , , , ,200, , , , ,400,250,200,,150,125,100,66, ,,,66,,,,,150,,,250,,225,125,200,400,,125,,,125,,400,125,,,250,,,,,500,500,300,,300,100,,,,,,,150, , ,,,
Seamus Power, , , , , , , , , , , ,300, , , , , ,250, ,100, , , ,150, , ,150,200, , , ,200, , ,200, ,175,250, ,200, ,110, ,80,150,250, ,275, ,300,750, ,250, ,500, ,500,400,200,350,,200,150,150,80, ,,,100,,,,350,100,,,100,,110,80,125,150,,150,,200,100,,200,125,,,150,,,250,,,,200,,175,150,175,,,,,,80, , ,,,
JT Poston, , , , , , ,200,80,50, ,125, ,80, ,50,40,66,50,50, ,100,100, , ,66, ,35, , ,150,125,100, , ,80, ,150,200, , ,200,125, ,100,100,125, ,80, ,80,300,125,66, ,140, ,125,150,125,200,,125,150,200,80, ,,,150,,,,300,80,,,100,,100,100,100,,,125,,200,125,,250,150,,,,,,,,,,250,,300,66,,,,,,,200, , ,,,
Martin Laird, , , , , , ,250, , , ,250, ,125,250,200, , ,150,100, , , , ,66,125,100,50,66, , ,175,66, , ,50,80,90,150, ,150, ,125, ,125,150,125, ,110, , ,300,150, , ,90,100,75,125,90,,,,75,80,40, ,,,66,,,,125,80,,,100,,,,80,125,,,200,125,40,125,,50,90,,,,125,75,,,100,,125,125,66,,,,250,250,250,90,250, ,,,
Kyoung Hoon Lee, , , , , , ,300, ,100, ,500,400,300,250,250,200, ,250,200,66, , ,250, ,400,300,200,200, , ,350,200, , ,100,80,55,200,400,125,250,125, ,80,150, , ,125, ,150, , ,250, , ,750, ,500,350,,,250,500,300,300, ,300,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Ollie Schniederjans, , , , , , , , , , , , , , , , , , , ,66, , , , , , , , , , , , , , ,150,275,150,200,500,125, ,125, ,125,150,80, ,80, ,70,400,250,150, ,150, ,150,250,150,100,,125,125,100,, ,,150,50,,,250,175,40,300,,66,,,50,100,150,250,80,150,100,,125,90,40,33,,,,100,66,,50,40,,80,40,33,50,,,125,100,66,66, , ,,,
Nick Taylor, , , , , , ,250,150, , ,100,150,150, ,150,150, ,100,100, , , , , ,125,150,50,100, , ,250,125, , ,80,110,150,150,500,150, ,150, ,125,175,125, ,80, ,125,350, ,150, ,300,250,250,300,200,200,,,150,125,50, ,,,125,,,,250,200,,,200,,250,150,200,250,,250,,300,250,500,400,150,275,,250,,275,200,,,200,150,250,175,80,,,,,400,300,125, , ,,,
Jonas Blixt, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,400,200, , , ,110,150,200, ,80, ,175, ,250,300,100, ,150, ,250, , ,200, ,300,300,300,350,,400,,250,300,250,125, ,,,250,,,,,200,,,300,500,,125,200,300,,,350,,,350,300,,350,,300,,,,,,400,200,350,250,,150,125,,,500,400,175,300, ,,,
Ben Crane, , , , , , , , , , , ,500, , ,300, , ,250, ,125, , , ,200, , ,300,400, , , , , , ,200,275, , , ,300, ,175, ,350,500, , , , , , , ,250, , ,350, ,300,200,,,125,,,100, ,,,125,,,,,150,,,150,,110,80,100,,,100,,175,125,,,,,,250,,,,,300,,300,,300,200,,,,,,,150, , ,,,
Ryan Blaum, , , , , , , , , , , , , , , , , , , , , , , , , , ,200,250, , , ,250, , ,150,175,150,300, , , ,175, ,175,300,200, ,175, ,300,500,400,250, ,350, ,300,250,150,125,,150,125,125,80, ,,,150,,,,300,125,,,125,,80,50,100,200,,250,,250,300,500,400,,300,,250,,,400,,250,400,300,275,,150,350,,,,,400,175, , ,,,
David Toms, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1000, , ,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anirban Lahiri, , , , , , , ,400, , , ,400, ,350,250,250, ,250, ,50, , , , ,250,250,125,100, , , ,300, , ,200,200,250,200,500, ,200,200, ,250,300,200, , , ,300,350,200,200, ,200, , , ,100,125,,,150,125,, ,,66,70,,,250,200,,200,200,,400,,50,66,150,,,200,150,160,300,200,150,150,,,,225,,,100,200,,150,125,,,,,350,300,200,90,250, ,,,
Ben Silverman, , , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , ,300, , ,250,200,200,200, ,300, ,225, ,300,500,200, ,150, , , , , , , ,400, ,350,200,200,,80,,,100, ,,,150,,,,,100,,,200,,300,,150,300,,150,,400,200,,300,250,,,300,,,275,,250,300,250,350,350,200,125,,,,,, , , ,,,
Richy Werenski, , , , , , , , ,250, , ,300, ,350,150, , , , , , , , ,66, , ,80,200, , , ,200, , ,175,300,400,350, ,300, ,250,500, ,275,200, ,200, ,250,500,250,175, , ,200,150,125,66,,,66,150,200,80, ,,,125,,,,250,80,,,,,125,125,100,200,500,250,,250,150,500,500,400,500,,400,,,500,,300,,350,500,250,200,250,,,,,200,100, , ,,,
Scott Langley, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,400, , ,200,300,300,250, ,200, ,250, , ,300, , ,150, ,250,400,250,125, ,150,250, ,300,200,175,,250,500,300,200, ,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Ted Potter Jr., , , , , , , , ,200, , ,200,300,350,300,400, ,300, , , , , ,200,300, ,200,150, , , ,200, , ,150,200,400, , , ,400,275, , ,300,200, ,300, ,400,500,500, , ,300,125,150, ,,150,250,100,,,, ,250,150,125,,500,500,300,,400,600,,,,66,,200,400,,275,175,,400,250,,250,400,,,250,175,,150,125,300,,400,250,250,,,,,, , , ,,,
Hudson Swafford, , , , , , , , ,200, , , ,400, ,200,200, ,250,250, , , , , , , , , , , , , , , , , ,350,300, ,250, ,300, ,300,300,250, ,200, ,250, ,200,200, ,250, , , ,40,175,,100,100,125,100, ,,,100,,,,,80,,,200,,250,150,,,,,,,275,300,200,150,225,,,,200,200,,150,,,140,,50,80,100,,200,250,250, ,200,250,,,
Whee Kim, , , , , , , , , , , , , , , , , , , , , , ,350, , , , ,400, , , ,500, , ,350, ,500,500, ,300,500,300, ,300,400,250, , , , ,1000, ,300, ,500,600,500,400,175,175,,50,150,125,, ,100,150,80,,,400,300,75,200,,125,,125,,150,,,,500,350,,500,400,200,400,,400,,500,500,,,500,400,400,250,150,150,,,,400,500,300, , ,,,
Dominic Bozzelli, , , , , , , , , , , ,400, ,500,150, , ,200, ,55, , , ,100, ,150,150,200, , , , , , ,200,275, , , ,300, ,300, ,250,275, , , , , , ,250, , , ,175, ,150,,175,,175,350,500,, ,,,400,,,,,200,,,250,,225,125,250,250,,250,,,300,500,400,150,225,,150,,,125,,250,500,500,400,,200,400,,,,,,175, , ,,,
Colt Knost, , , , , , , , , , , , ,500, , ,500, , , , , , , , , ,750, , , , , , , , , ,300,500,500, ,500, ,350, ,350,750, , , , , , , , , , ,1000,500, ,,400,,,,,, ,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,500,,,,350,500,,300,400,,,,,, , , ,,,
Boo Weekley, , , , , , , , , , , , , , , , , ,150, ,150, , , ,400, , ,400,500, , , ,400, , ,350, , ,400, , ,500,350, , , ,150, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrone van Aswegen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,250,300, , , ,300, ,500, ,275, , , , , , , , , , , ,450, , ,,,,150,,,125, ,,,125,,,,,175,,,250,,200,150,200,250,,150,,300,150,500,400,150,200,,250,,,250,,200,250,300,400,250,250,250,,,,,300,150, , ,,,
Tim Herron, , , , , , , , , , , , , , , , , ,1000, ,500, , , , , , ,750, , , , , , , ,500,550, , , , , ,550, , , , , , , , , ,500, , , , , , ,,,,500,,,250, ,,,,,,,,500,,,,,350,250,,,,,,750,600,,,,,,,,2000,,,,,,,,,,,,,,, , , ,,,
Kenny Perry, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,650, , , , , ,400, ,500, , , , ,500,600,500, ,,400,,,,200,, ,,,,,,,,,,,,,,,,,750,,500,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Rod Pampling, , , , , , , , , , , , , , , , , , , ,300, , , , ,500, , ,500, , , ,500, , , ,300,500,500, ,500, ,750, ,500,1000,500, ,550, ,750, , ,500, ,1000,750, ,500,400,,,,,250,, ,500,,,,,,,400,,,500,,,,500,500,,,1000,500,300,500,500,250,275,,300,,,400,,,,300,,400,250,,,,,500,750, ,500,500,,,
Dru Love, , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , , , , , ,750, , , , , , , , , , , , , ,500, , ,,,,500,,,, ,,,,,,,,,,,,,750,,,,,,,,,,1000,,1000,,,,,,,,,,,,,,,,,,, , , ,,,
Mike Weir, , , , , , , , , , , , , , , , , , , ,400, , , , , , , , , , , , , , , , ,650, ,1000,500, ,1500, , , , ,2000, , , , , , , , , , , ,750,,,,,,, ,,,,,,,,,,,500,,,,,,,,,,,,,,,2000,,,,,,,,1000,,,750,,,,,,, , , ,,,
Tom Purtzer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tucker Wadkins, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Scott,33,33,50,28, , ,33,25, ,18,33, , , , , , , , , ,28,22, , ,18,14, , ,20,25,40, ,28,28, , , , ,33, ,33, ,50, , , ,40, , , ,40, ,16, ,30,30, ,80,,55,,,,,,50,28,,,,33,25,40,,150,80,,125,,,,,66,28,50,30,22,66,66,30,,50,,,40,45,,50,66,40,,,,,,,,33,, ,40,33,,,
Tommy Fleetwood,22,33,33,28, , ,22,16,12,22, , , , , , , , , , ,25,25,20, , , , , ,22,28,25, ,22,25, , , ,28,33, , , ,28, , ,25,25, ,20, ,28,33, ,40,35,22, , ,,,,,,,,18,,,,22,30,33,28,,28,25,16,20,,,,,40,,,,,50,28,,,40,,33,22,,16,28,30,,,,,,,,,,, ,66,40,,,
Lee Westwood,80, , ,125, , , ,66,80,125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,200, , , , , ,150, , , , ,80, , , , ,,,,,,,, ,,,,,,,,,,,,125,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,,, ,150,100,,,
Thomas Pieters,125,150,150, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,200, , , , ,250, , , ,150,50, , , , , , , , , , , , , , ,,,,,,,,90,,66,,,,,,,150,,,75,,,,,,,,,,,,,,66,50,66,,,40,66,45,,,,,,,,,,, ,50,55,,,
Paul Waring, , , , , , , , , , , , , , , , , , , , ,200, , , , , , , , , , , , ,300, , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Harold Varner III, , , , , , ,250,100,80, ,300,200,200,200,125, , , ,50, , ,100,80, ,80,66, ,50, ,125,300,150, , ,80, , ,150, ,150,150, ,350, ,200,150, ,150, ,175,250,150,125, ,125, ,150,100,70,,,40,80,100,28, ,,,50,,,,150,45,,,80,,110,125,200,250,500,150,,,,500,300,200,275,,250,,,275,,200,250,,350,200,125,100,,,,175,200,100, ,200,,,
Bernd Wiesberger,80,150,150, , , ,150, , ,80, , , , , , , , , , ,33, , , , , , , , , , , , ,66, , , , ,200, , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,200,,175,,,175,80,,,,,,,,,,,, ,150,150,,,
Joost Luiten,250, ,150, , , , , , , , , , , , , , , , , ,80, , , , , , , , , , , , ,300, , , , , , ,150, ,200, , , , , , , , , , ,80, , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,, ,300, ,,,
Kurt Kitayama, , , , , , , , ,80,100, ,50, , , , , , , , ,100, , , ,250, , , , , , , , ,500, , , , , , , , ,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaun Norris, , , , , , , , , ,250, , , , , , , , , , , ,150, , , , , , , , , , , ,750, , , , , , , , ,500, , , , , , , , , , ,350, , , , ,,,,,,,, ,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,500,,,
Mike Lorenzo-Vera,200, , , , , , , , ,150, , , , , , , , , , ,125, , , , , , , , , , , , ,250, , , , , , , , ,300, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Gavin Green, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,, , , ,,,
Xin Jun Zhang, , , , , , , ,250,150, , ,200, ,250,250,150, ,100, , ,100, , ,66,200,300,250,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,1000,,,,,,,,,,,400,,600,250,500,1000,,500,,500,275,,400,250,,,300,,,500,,500,500,400,,500,250,400,,,,,, , , ,,,
Lucas Herbert, , , , , , , , , ,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,300, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,500,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Marcus Kinhult, , , , , , , , , ,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
George Coetzee, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,350, , , , ,,,,,,,,250,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
J.B. Holmes,200, ,125,150, , ,200,80, , ,66,66,100,150, , ,150, , , , , ,150, , , , ,80, ,250,200, ,110,400, , ,125,125,200,100,150, ,200, ,80, ,150,55,100, ,150,80, , ,90,80,80,50,,,,,50,,, ,66,55,55,,,250,150,,200,,50,,,33,25,80,,66,175,,75,125,70,50,,,70,,150,125,,80,80,66,45,75,,,,,,,80, ,80,80,,,
Andrew Johnston,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,250, , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,, ,250, ,,,
Ryan Fox,200, , , , , , , , ,200, , , , , , , , , , , , , , , , , , , , , , , ,300, , , , ,500, ,250, ,300, , , , , , , , , , , , , , , ,,,,,,,,160,,,,,,,,,300,,,125,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,, ,250, ,,,
Jordan L Smith, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,250,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,250, ,,,
James Hahn, , , , , , , , , , ,300,250,400, ,300,250, ,200,200, , , , ,175,300, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125,175,200,250,125,125,,,150,200,, ,250,125,125,,,400,300,,250,,100,,,80,100,200,,125,200,,90,225,100,,90,,80,150,80,,,,70,66,110,80,50,100,,,250,175,150,33,150, ,,,
Cameron Percy, , , , , , , , ,200, , , , ,350,300,200, ,100, ,40, , , , ,100,150,125,200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,200,,,150,,125,125,,,,150,,,175,,,,,,,,,,,,,300,,,,,,,,,,175, , ,,,
Eddie Pepperell,66, ,150,150, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100,80, , , , , , , , ,150, , ,100,125, ,70, ,250,125, ,175, , , , ,,,,,,,,75,,,,,,,,,200,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Mikko Korhonen,300, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,400, , , , , , , , ,300, , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Andy Sullivan,150, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,125,,,,,,,,,400,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,200,150,,,
Justin Harding,200, ,200,150, , , , , ,250, , , , , , , , , , ,150, , , , , , , , , , , ,150,300, , , , ,250, , , ,200,70, , ,300,75,175, , , , , , , , , ,,,,,,,,400,,250,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Scott Jamieson, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,, ,,,,,,,,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
Richard Sterne, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,500, , , , , , , , ,300, , , , , , , , , , ,150, , , , ,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,300, ,,,
Fabian Gomez, , , , , , , , ,250, , ,400, ,350,250,125, ,150,125,50, , , , ,200,150,125,125, , , ,300, , ,200,300,350,400, ,300, , , ,300,275, , ,150, , , , , , , ,400, ,350,250,250,,150,,,100, ,,,125,,,,,200,,,150,,160,100,150,300,,250,,,200,,300,300,400,,400,,,750,,500,750,500,500,,250,175,,,,,, , , ,,,
Adri Arnaus, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,400, , , , ,500, , , , , , , , , , , , , , , , , , , ,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Trahan, , , , , , , , ,200, , ,300, ,250,250,150, ,150, ,66, , , ,150, , ,100,200, , , , , , ,300, , , , , , , , ,350, ,150, , , , , , , , , , , , ,,,,,,150,200, ,,,,,,,,,,,,,750,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,, , , ,,,
